Channels,1
Samples,511000
Date,13/03/2017
Time,15:23:00
Y_Unit_Label,Voltage (V)
X_Dimension,Time (s)
X0,23:00.6
Delta_X,5.00E-05
***End_of_Header***,
X_Value,13/03/2017 15:22:59 - Voltage - Dev1_ai1
4.07265,0.186741
4.0727,0.188014
4.07275,0.193105
4.0728,0.20074
4.07285,0.194377
4.0729,0.203286
4.07295,0.209649
4.073,0.202013
4.07305,0.208376
4.0731,0.202013
4.07315,0.20074
4.0732,0.205831
4.07325,0.202013
4.0733,0.204558
4.07335,0.203286
4.0734,0.203286
4.07345,0.205831
4.0735,0.208376
4.07355,0.212194
4.0736,0.210921
4.07365,0.203286
4.0737,0.216012
4.07375,0.199468
4.0738,0.19565
4.07385,0.196922
4.0739,0.205831
4.07395,0.20074
4.074,0.205831
4.07405,0.20074
4.0741,0.202013
4.07415,0.210921
4.0742,0.204558
4.07425,0.196922
4.0743,0.210921
4.07435,0.208376
4.0744,0.210921
4.07445,0.209649
4.0745,0.213467
4.07455,0.212194
4.0746,0.213467
4.07465,0.210921
4.0747,0.213467
4.07475,0.210921
4.0748,0.205831
4.07485,0.207103
4.0749,0.208376
4.07495,0.20074
4.075,0.205831
4.07505,0.207103
4.0751,0.19565
4.07515,0.19565
4.0752,0.194377
4.07525,0.184196
4.0753,0.190559
4.07535,0.194377
4.0754,0.185469
4.07545,0.188014
4.0755,0.19565
4.07555,0.189287
4.0756,0.190559
4.07565,0.190559
4.0757,0.190559
4.07575,0.190559
4.0758,0.196922
4.07585,0.202013
4.0759,0.196922
4.07595,0.186741
4.076,0.182924
4.07605,0.19565
4.0761,0.191832
4.07615,0.184196
4.0762,0.194377
4.07625,0.190559
4.0763,0.193105
4.07635,0.196922
4.0764,0.189287
4.07645,0.174015
4.0765,0.174015
4.07655,0.165107
4.0766,0.154926
4.07665,0.162562
4.0767,0.179106
4.07675,0.172743
4.0768,0.174015
4.07685,0.179106
4.0769,0.172743
4.07695,0.174015
4.077,0.177833
4.07705,0.177833
4.0771,0.186741
4.07715,0.188014
4.0772,0.186741
4.07725,0.210921
4.0773,0.214739
4.07735,0.22492
4.0774,0.204558
4.07745,0.205831
4.0775,0.203286
4.07755,0.22492
4.0776,0.21983
4.07765,0.226193
4.0777,0.236374
4.07775,0.236374
4.0778,0.232556
4.07785,0.236374
4.0779,0.237646
4.07795,0.232556
4.078,0.236374
4.07805,0.240192
4.0781,0.238919
4.07815,0.237646
4.0782,0.232556
4.07825,0.231283
4.0783,0.238919
4.07835,0.237646
4.0784,0.236374
4.07845,0.246555
4.0785,0.237646
4.07855,0.231283
4.0786,0.21983
4.07865,0.21983
4.0787,0.212194
4.07875,0.221102
4.0788,0.217284
4.07885,0.21983
4.0789,0.21983
4.07895,0.213467
4.079,0.212194
4.07905,0.216012
4.0791,0.209649
4.07915,0.213467
4.0792,0.210921
4.07925,0.216012
4.0793,0.213467
4.07935,0.21983
4.0794,0.210921
4.07945,0.208376
4.0795,0.217284
4.07955,0.205831
4.0796,0.210921
4.07965,0.210921
4.0797,0.207103
4.07975,0.209649
4.0798,0.205831
4.07985,0.203286
4.0799,0.205831
4.07995,0.205831
4.08,0.205831
4.08005,0.208376
4.0801,0.210921
4.08015,0.205831
4.0802,0.210921
4.08025,0.212194
4.0803,0.212194
4.08035,0.221102
4.0804,0.221102
4.08045,0.221102
4.0805,0.223648
4.08055,0.227465
4.0806,0.221102
4.08065,0.22492
4.0807,0.21983
4.08075,0.221102
4.0808,0.22492
4.08085,0.231283
4.0809,0.227465
4.08095,0.231283
4.081,0.228738
4.08105,0.22492
4.0811,0.230011
4.08115,0.231283
4.0812,0.227465
4.08125,0.231283
4.0813,0.236374
4.08135,0.227465
4.0814,0.227465
4.08145,0.22492
4.0815,0.228738
4.08155,0.232556
4.0816,0.231283
4.08165,0.226193
4.0817,0.233828
4.08175,0.228738
4.0818,0.221102
4.08185,0.236374
4.0819,0.230011
4.08195,0.231283
4.082,0.235101
4.08205,0.238919
4.0821,0.228738
4.08215,0.237646
4.0822,0.236374
4.08225,0.241464
4.0823,0.236374
4.08235,0.235101
4.0824,0.226193
4.08245,0.230011
4.0825,0.226193
4.08255,0.21983
4.0826,0.21983
4.08265,0.213467
4.0827,0.212194
4.08275,0.213467
4.0828,0.212194
4.08285,0.210921
4.0829,0.213467
4.08295,0.208376
4.083,0.213467
4.08305,0.209649
4.0831,0.20074
4.08315,0.207103
4.0832,0.203286
4.08325,0.204558
4.0833,0.205831
4.08335,0.209649
4.0834,0.210921
4.08345,0.205831
4.0835,0.210921
4.08355,0.205831
4.0836,0.209649
4.08365,0.210921
4.0837,0.212194
4.08375,0.209649
4.0838,0.216012
4.08385,0.216012
4.0839,0.207103
4.08395,0.217284
4.084,0.212194
4.08405,0.221102
4.0841,0.221102
4.08415,0.216012
4.0842,0.221102
4.08425,0.217284
4.0843,0.212194
4.08435,0.218557
4.0844,0.216012
4.08445,0.21983
4.0845,0.222375
4.08455,0.21983
4.0846,0.210921
4.08465,0.22492
4.0847,0.214739
4.08475,0.214739
4.0848,0.218557
4.08485,0.21983
4.0849,0.223648
4.08495,0.227465
4.085,0.227465
4.08505,0.221102
4.0851,0.22492
4.08515,0.221102
4.0852,0.20074
4.08525,0.190559
4.0853,0.172743
4.08535,0.175288
4.0854,0.179106
4.08545,0.176561
4.0855,0.179106
4.08555,0.174015
4.0856,0.172743
4.08565,0.172743
4.0857,0.181651
4.08575,0.175288
4.0858,0.175288
4.08585,0.181651
4.0859,0.172743
4.08595,0.17147
4.086,0.175288
4.08605,0.172743
4.0861,0.168925
4.08615,0.175288
4.0862,0.168925
4.08625,0.170197
4.0863,0.16638
4.08635,0.163834
4.0864,0.158744
4.08645,0.162562
4.0865,0.157471
4.08655,0.160016
4.0866,0.162562
4.08665,0.170197
4.0867,0.165107
4.08675,0.165107
4.0868,0.165107
4.08685,0.17147
4.0869,0.170197
4.08695,0.170197
4.087,0.165107
4.08705,0.170197
4.0871,0.163834
4.08715,0.161289
4.0872,0.174015
4.08725,0.168925
4.0873,0.170197
4.08735,0.174015
4.0874,0.170197
4.08745,0.172743
4.0875,0.175288
4.08755,0.174015
4.0876,0.174015
4.08765,0.175288
4.0877,0.181651
4.08775,0.182924
4.0878,0.186741
4.08785,0.189287
4.0879,0.189287
4.08795,0.193105
4.088,0.189287
4.08805,0.190559
4.0881,0.19565
4.08815,0.194377
4.0882,0.185469
4.08825,0.191832
4.0883,0.184196
4.08835,0.186741
4.0884,0.198195
4.08845,0.198195
4.0885,0.193105
4.08855,0.194377
4.0886,0.189287
4.08865,0.193105
4.0887,0.194377
4.08875,0.189287
4.0888,0.194377
4.08885,0.194377
4.0889,0.186741
4.08895,0.186741
4.089,0.186741
4.08905,0.175288
4.0891,0.170197
4.08915,0.176561
4.0892,0.167652
4.08925,0.16638
4.0893,0.172743
4.08935,0.161289
4.0894,0.161289
4.08945,0.163834
4.0895,0.157471
4.08955,0.162562
4.0896,0.160016
4.08965,0.153653
4.0897,0.151108
4.08975,0.154926
4.0898,0.158744
4.08985,0.158744
4.0899,0.163834
4.08995,0.161289
4.09,0.156199
4.09005,0.165107
4.0901,0.158744
4.09015,0.160016
4.0902,0.161289
4.09025,0.158744
4.0903,0.165107
4.09035,0.162562
4.0904,0.154926
4.09045,0.160016
4.0905,0.16638
4.09055,0.158744
4.0906,0.16638
4.09065,0.165107
4.0907,0.172743
4.09075,0.172743
4.0908,0.174015
4.09085,0.17147
4.0909,0.176561
4.09095,0.177833
4.091,0.179106
4.09105,0.184196
4.0911,0.179106
4.09115,0.177833
4.0912,0.184196
4.09125,0.182924
4.0913,0.182924
4.09135,0.186741
4.0914,0.190559
4.09145,0.186741
4.0915,0.186741
4.09155,0.184196
4.0916,0.191832
4.09165,0.188014
4.0917,0.190559
4.09175,0.185469
4.0918,0.185469
4.09185,0.186741
4.0919,0.186741
4.09195,0.189287
4.092,0.184196
4.09205,0.182924
4.0921,0.186741
4.09215,0.188014
4.0922,0.182924
4.09225,0.177833
4.0923,0.177833
4.09235,0.179106
4.0924,0.184196
4.09245,0.176561
4.0925,0.177833
4.09255,0.179106
4.0926,0.168925
4.09265,0.168925
4.0927,0.180378
4.09275,0.174015
4.0928,0.168925
4.09285,0.172743
4.0929,0.161289
4.09295,0.160016
4.093,0.165107
4.09305,0.160016
4.0931,0.158744
4.09315,0.160016
4.0932,0.165107
4.09325,0.165107
4.0933,0.165107
4.09335,0.160016
4.0934,0.162562
4.09345,0.160016
4.0935,0.154926
4.09355,0.156199
4.0936,0.165107
4.09365,0.157471
4.0937,0.163834
4.09375,0.163834
4.0938,0.160016
4.09385,0.165107
4.0939,0.16638
4.09395,0.161289
4.094,0.163834
4.09405,0.162562
4.0941,0.162562
4.09415,0.168925
4.0942,0.168925
4.09425,0.163834
4.0943,0.174015
4.09435,0.168925
4.0944,0.16638
4.09445,0.172743
4.0945,0.172743
4.09455,0.168925
4.0946,0.172743
4.09465,0.175288
4.0947,0.177833
4.09475,0.179106
4.0948,0.179106
4.09485,0.176561
4.0949,0.184196
4.09495,0.185469
4.095,0.184196
4.09505,0.184196
4.0951,0.181651
4.09515,0.182924
4.0952,0.180378
4.09525,0.184196
4.0953,0.181651
4.09535,0.190559
4.0954,0.182924
4.09545,0.181651
4.0955,0.188014
4.09555,0.177833
4.0956,0.184196
4.09565,0.188014
4.0957,0.181651
