Channels,1.0000000000
Samples,48000.0000000000
Date,42796.0000000000
Time,0.7028356481
Y_Unit_Label,Voltage (V)
X_Dimension,Time (s)
X0,0.0361770833
Delta_X,0.0000208000
***End_of_Header***,
X_Value,02/03/2017 16:52:04 - Voltage - Dev1_ai1
0.0000000000,-0.0016070000
0.0000208000,-0.0092420000
0.0000417000,-0.0066970000
0.0000625000,-0.0003340000
0.0000833000,-0.0041520000
0.0001040000,-0.0028790000
0.0001250000,-0.0003340000
0.0001460000,-0.0066970000
0.0001670000,-0.0028790000
0.0001870000,-0.0054240000
0.0002080000,-0.0028790000
0.0002290000,-0.0066970000
0.0002500000,-0.0028790000
0.0002710000,-0.0016070000
0.0002920000,-0.0092420000
0.0003120000,-0.0016070000
0.0003330000,-0.0003340000
0.0003540000,-0.0041520000
0.0003750000,-0.0079700000
0.0003960000,-0.0054240000
0.0004170000,-0.0028790000
0.0004370000,0.0009390000
0.0004580000,-0.0066970000
0.0004790000,-0.0079700000
0.0005000000,-0.0041520000
0.0005210000,0.0022110000
0.0005420000,-0.0041520000
0.0005620000,-0.0066970000
0.0005830000,-0.0054240000
0.0006040000,-0.0028790000
0.0006250000,-0.0028790000
0.0006460000,-0.0054240000
0.0006670000,-0.0016070000
0.0006870000,0.0047570000
0.0007080000,0.0022110000
0.0007290000,-0.0066970000
0.0007500000,-0.0066970000
0.0007710000,0.0009390000
0.0007920000,-0.0028790000
0.0008120000,-0.0066970000
0.0008330000,-0.0028790000
0.0008540000,-0.0041520000
0.0008750000,0.0034840000
0.0008960000,-0.0041520000
0.0009170000,-0.0028790000
0.0009370000,-0.0041520000
0.0009580000,-0.0028790000
0.0009790000,-0.0041520000
0.0010000000,-0.0028790000
0.0010210000,-0.0028790000
0.0010420000,-0.0054240000
0.0010620000,-0.0028790000
0.0010830000,-0.0028790000
0.0011040000,-0.0079700000
0.0011250000,-0.0054240000
0.0011460000,0.0022110000
0.0011670000,-0.0016070000
0.0011870000,-0.0092420000
0.0012080000,-0.0066970000
0.0012290000,0.0022110000
0.0012500000,-0.0054240000
0.0012710000,-0.0041520000
0.0012920000,-0.0105150000
0.0013120000,0.0022110000
0.0013330000,-0.0003340000
0.0013540000,-0.0028790000
0.0013750000,-0.0041520000
0.0013960000,-0.0041520000
0.0014170000,-0.0041520000
0.0014370000,-0.0016070000
0.0014580000,-0.0066970000
0.0014790000,-0.0028790000
0.0015000000,-0.0041520000
0.0015210000,-0.0041520000
0.0015420000,-0.0041520000
0.0015620000,-0.0066970000
0.0015830000,-0.0028790000
0.0016040000,-0.0028790000
0.0016250000,-0.0041520000
0.0016460000,-0.0054240000
0.0016670000,-0.0028790000
0.0016870000,-0.0003340000
0.0017080000,-0.0041520000
0.0017290000,-0.0079700000
0.0017500000,-0.0003340000
0.0017710000,-0.0028790000
0.0017920000,-0.0041520000
0.0018120000,-0.0041520000
0.0018330000,-0.0041520000
0.0018540000,-0.0003340000
0.0018750000,-0.0041520000
0.0018960000,-0.0028790000
0.0019170000,-0.0079700000
0.0019370000,-0.0003340000
0.0019580000,0.0009390000
0.0019790000,-0.0041520000
0.0020000000,-0.0054240000
0.0020210000,-0.0041520000
0.0020420000,-0.0041520000
0.0020620000,-0.0041520000
0.0020830000,-0.0054240000
0.0021040000,-0.0041520000
0.0021250000,-0.0016070000
0.0021460000,-0.0054240000
0.0021670000,-0.0041520000
0.0021870000,-0.0003340000
0.0022080000,-0.0054240000
0.0022290000,-0.0041520000
0.0022500000,-0.0003340000
0.0022710000,-0.0092420000
0.0022920000,0.0022110000
0.0023120000,-0.0003340000
0.0023330000,-0.0003340000
0.0023540000,-0.0079700000
0.0023750000,-0.0041520000
0.0023960000,-0.0003340000
0.0024170000,-0.0016070000
0.0024370000,-0.0092420000
0.0024580000,-0.0041520000
0.0024790000,0.0009390000
0.0025000000,-0.0003340000
0.0025210000,-0.0079700000
0.0025420000,-0.0079700000
0.0025620000,-0.0003340000
0.0025830000,0.0009390000
0.0026040000,-0.0041520000
0.0026250000,-0.0054240000
0.0026460000,-0.0054240000
0.0026670000,-0.0041520000
0.0026870000,-0.0028790000
0.0027080000,-0.0066970000
0.0027290000,-0.0041520000
0.0027500000,-0.0066970000
0.0027710000,-0.0054240000
0.0027920000,-0.0041520000
0.0028120000,-0.0041520000
0.0028330000,-0.0041520000
0.0028540000,0.0022110000
0.0028750000,-0.0028790000
0.0028960000,-0.0054240000
0.0029170000,0.0009390000
0.0029370000,-0.0003340000
0.0029580000,-0.0041520000
0.0029790000,-0.0079700000
0.0030000000,-0.0054240000
0.0030210000,0.0034840000
0.0030420000,-0.0003340000
0.0030620000,-0.0054240000
0.0030830000,-0.0041520000
0.0031040000,-0.0041520000
0.0031250000,-0.0003340000
0.0031460000,-0.0028790000
0.0031670000,-0.0079700000
0.0031870000,-0.0003340000
0.0032080000,-0.0041520000
0.0032290000,-0.0041520000
0.0032500000,-0.0054240000
0.0032710000,-0.0041520000
0.0032920000,-0.0003340000
0.0033120000,0.0022110000
0.0033330000,-0.0066970000
0.0033540000,-0.0054240000
0.0033750000,0.0009390000
0.0033960000,-0.0028790000
0.0034170000,-0.0016070000
0.0034370000,-0.0105150000
0.0034580000,-0.0003340000
0.0034790000,-0.0016070000
0.0035000000,-0.0028790000
0.0035210000,-0.0066970000
0.0035420000,-0.0041520000
0.0035620000,-0.0028790000
0.0035830000,-0.0054240000
0.0036040000,0.0009390000
0.0036250000,-0.0054240000
0.0036460000,-0.0041520000
0.0036670000,-0.0003340000
0.0036870000,-0.0054240000
0.0037080000,-0.0041520000
0.0037290000,-0.0054240000
0.0037500000,-0.0016070000
0.0037710000,-0.0041520000
0.0037920000,-0.0041520000
0.0038120000,-0.0066970000
0.0038330000,-0.0041520000
0.0038540000,0.0022110000
0.0038750000,-0.0079700000
0.0038960000,-0.0041520000
0.0039170000,-0.0028790000
0.0039370000,-0.0028790000
